Name	SMILES
sesamin	C1Oc2ccc(cc2O1)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2OCOc2c1, C1Oc2ccc(cc2O1)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2OCOc2c1
setipiprant	OC(=O)Cn1c2CCN(Cc2c2cc(F)ccc12)C(=O)c1cccc2ccccc12
setiptiline	CN1CCC2=C(C1)c1ccccc1Cc1ccccc21
sevelamer	, NCC=C.ClCC1CO1
sevoflurane	FCOC(C(F)(F)F)C(F)(F)F, FCOC(C(F)(F)F)C(F)(F)F
SEW-2871	FC(F)(F)c1sc(cc1-c1ccccc1)-c1nc(no1)-c1cccc(c1)C(F)(F)F
SF-11	CCOc1ccc(cc1)NC(=S)N1CCC(CC1)C(O)(c1ccccc1)c1ccccc1
SGC-CBP30	COc1ccc(CCc2nc3cc(ccc3n2C[C@H](C)N2CCOCC2)-c2c(C)noc2C)cc1Cl, COc1ccc(CCc2nc3cc(ccc3n2C[C@H](C)N2CCOCC2)-c2c(C)noc2C)cc1Cl
SGC-0946	CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(Br)c2c(N)ncnc12, CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cc(Br)c2c(N)ncnc12
SGC-707	O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1
SGI-1027	Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)cc2)nc(N)n1
SGI-1776	CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
SGX523	Cn1cc(cn1)-c1ccc2nnc(Sc3ccc4ncccc4c3)n2n1
SHA-68	Fc1ccc(CNC(=O)N2CCN3C(C2)C(OC3=O)(c2ccccc2)c2ccccc2)cc1
shikimic-acid	O[C@@H]1CC(=CC(O)C1O)C(O)=O
SHP099	CC1(N)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl
SIB-1553A	CN1CCCC1CCSc1ccc(O)cc1
SIB-1757	Cc1ccc(O)c(N=Nc2ccccc2)n1
SIB-1893	Cc1cccc(\C=C\c2ccccc2)n1
sibutramine	CC(C)CC(N(C)C)C1(CCC1)c1ccc(Cl)cc1, CC(C)CC(N(C)C)C1(CCC1)c1ccc(Cl)cc1
SID-7969543	CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O, CCOC(=O)C(C)Oc1cccc2c1ccn(CC(=O)Nc1ccc3OCCOc3c1)c2=O
siguazodan	CN\C(NC#N)=N/c1ccc(cc1)C1=NNC(=O)CC1C, CN\C(NC#N)=N/c1ccc(cc1)C1=NNC(=O)CC1C
sildenafil	CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1, CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1, CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1
silibinin	COc1cc(ccc1O)[C@H]1Oc2cc(ccc2O[C@@H]1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O, COc1cc(ccc1O)[C@H]1Oc2cc(ccc2O[C@@H]1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O, COc1cc(ccc1O)[C@H]1Oc2cc(ccc2O[C@@H]1CO)[C@H]1Oc2cc(O)cc(O)c2C(=O)[C@@H]1O
silodosin	C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(N)=O)NCCOc1ccccc1OCC(F)(F)F, C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(N)=O)NCCOc1ccccc1OCC(F)(F)F
silver-sulfadiazine	Nc1ccc(cc1)S(=O)(=O)N([Ag])c1ncccn1, Nc1ccc(cc1)S(=O)(=O)N([Ag])c1ncccn1
silymarin	COc1cc(ccc1O)C1Oc2ccc(cc2OC1CO)C1Oc2cc(O)cc(O)c2C(=O)C1O, COc1cc(ccc1O)C1Oc2ccc(cc2OC1CO)C1Oc2cc(O)cc(O)c2C(=O)C1O
simeprevir	COc1ccc2c(O[C@@H]3C[C@@H]4C(C3)C(=O)N(C)CCCC\C=C/[C@@H]3C[C@]3(NC4=O)C(=O)NS(=O)(=O)C3CC3)cc(nc2c1C)-c1nc(cs1)C(C)C
simvastatin	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
sinefungin	N[C@@H](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
sinomenine	COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O
sipatrigine	CN1CCN(CC1)c1ncc(c(N)n1)-c1cc(Cl)cc(Cl)c1Cl, CN1CCN(CC1)c1ncc(c(N)n1)-c1cc(Cl)cc(Cl)c1Cl
siponimod	CCc1cc(ccc1CN1CC(C1)C(O)=O)C(\C)=N\OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F, CCc1cc(ccc1CN1CC(C1)C(O)=O)C(\C)=N\OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F
siramesine	Fc1ccc(cc1)-n1cc(CCCCN2CCC3(CC2)OCc2ccccc32)c2ccccc12
sirolimus	CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O, CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O, COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1O, CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O
SirReal-2	Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
sirtinol	CC(NC(=O)c1ccccc1\N=C\c1c(O)ccc2ccccc12)c1ccccc1, CC(NC(=O)c1ccccc1\N=C\c1c(O)ccc2ccccc12)c1ccccc1, CC(NC(=O)c1ccccc1\N=C\c1c(O)ccc2ccccc12)c1ccccc1
sisomicin	CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O, CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O, CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O
sisomicin-sulfate	CN[C@@H]1C(O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O
SIS3	COc1cc2CCN(Cc2cc1OC)C(=O)\C=C\c1c(-c2ccccc2)n(C)c2ncccc12
sitafloxacin	N[C@@H]1CN(CC11CC1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)[C@@H]1C[C@@H]1F
sitagliptin	N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F, N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F
sitaxentan	Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl, Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl, Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl, Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2cc3OCOc3cc2C)c1Cl
sitosterol	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C, CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
sivelestat	CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCC(O)=O, CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCC(O)=O, CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCC(O)=O
SJ-172550	CCOc1cc(\C=C2C(=O)N(N=C\2C)c2ccccc2)cc(Cl)c1OCC(=O)OC, CCOc1cc(\C=C2C(=O)N(N=C\2C)c2ccccc2)cc(Cl)c1OCC(=O)OC, CCOc1cc(\C=C2C(=O)N(N=C\2C)c2ccccc2)cc(Cl)c1OCC(=O)OC
SK&F-10047-(+)	C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CC=C
SKA-31	Nc1nc2c(ccc3ccccc23)s1, Nc1nc2c(ccc3ccccc23)s1
skepinone-l	OC[C@@H](O)COc1ccc2CCc3cc(Nc4ccc(F)cc4F)ccc3C(=O)c2c1
SKF-38393	Oc1cc2CCNCC(c3ccccc3)c2cc1O
SKF-77434	Oc1cc2CCN(CC=C)CC(c3ccccc3)c2cc1O
SKF-81297	Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1, Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1
SKF-83566	CN1CCc2cc(Br)c(O)cc2C(C1)c1ccccc1, CN1CCc2cc(Br)c(O)cc2C(C1)c1ccccc1
SKF-86002	Fc1ccc(cc1)-c1nc2SCCn2c1-c1ccncc1
SKF-89976A	OC(=O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1, OC(=O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
SKF-91488	CN(C)CCCCSC(N)=N, CN(C)CCCCSC(N)=N
SKF-96365	COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1
SKI-II	Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1, Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1, Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1
SKLB1002	COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC
SLV-319-(+/-)	C\N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1
SLV-320	O[C@H]1CC[C@@H](CC1)Nc1nc(nc2[nH]ccc12)-c1ccccc1, O[C@H]1CC[C@@H](CC1)Nc1nc(nc2[nH]ccc12)-c1ccccc1
SM-108	NC(=O)c1[nH]cnc1O, NC(=O)c1[nH]cnc1O
SM-164	CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCc2ccc(CCCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1, CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCc2ccc(CCCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
SM-21	CCC(Oc1ccc(Cl)cc1)C(=O)OC1CC2CCC(C1)N2C
SMER-28	Brc1ccc2ncnc(NCC=C)c2c1
SMI-4a	FC(F)(F)c1cccc(c1)\C=C1\SC(=O)NC1=O
SN-2	Cc1cc(C)c(C2=NOC3C4CCC(C4)C23)c(C)c1
SN-38	CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(O)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(O)cc12, CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(O)cc12
SN-6	CCOC(=O)C1CSC(N1)Cc1ccc(OCc2ccc([N+]([O-])=O)cc2)cc1, CCOC(=O)C1CSC(N1)Cc1ccc(OCc2ccc([N+]([O-])=O)cc2)cc1
SNAP	CC(=O)NC(C(O)=O)C(C)(C)S[N+][O-], CC(=O)NC(C(O)=O)C(C)(C)S[N+][O-]
SNAP-5089	COC(=O)C1=C(C)NC(C)=C(C1c1ccc(cc1)[N+]([O-])=O)C(=O)NCCCN1CCC(CC1)(c1ccccc1)c1ccccc1
SNAP-94847	CC(C)C(=O)Nc1ccc(C)c(c1)C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1, CC(C)C(=O)Nc1ccc(C)c(c1)C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1
SNC-80	CCN(CC)C(=O)c1ccc(cc1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)c1cccc(OC)c1, CCN(CC)C(=O)c1ccc(cc1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)c1cccc(OC)c1
SNG-1153	CC(C)=CCc1c(O)cc(O)c2c1oc(-c1ccc(cc1)C(F)(F)F)c(O)c2=O
SNS-314	Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1, Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1
SNX-2112	CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)C(F)(F)F)C(=O)C1
SNX-5422	CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@@H](CC3)OC(=O)CN)c2)C(F)(F)F)C(=O)C1, CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@@H](CC3)OC(=O)CN)c2)C(F)(F)F)C(=O)C1, CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@@H](CC3)OC(=O)CN)c2)C(F)(F)F)C(=O)C1
sobetirome	CC(C)c1cc(Cc2c(C)cc(OCC(O)=O)cc2C)ccc1O, CC(C)c1cc(Cc2c(C)cc(OCC(O)=O)cc2C)ccc1O
sobrepin	CC1=CC[C@H](C[C@@H]1O)C(C)(C)O
sodium-ascorbate	OC[C@H](O)[C@H]1OC(=O)C(O)C1O, OC[C@H](O)[C@H]1OC(=O)C(O)C1O
sodium-butyrate	CCCC(O)=O, CCCC(O)=O
sodium-danshensu	OC(Cc1ccc(O)c(O)c1)C(O)=O, OC(Cc1ccc(O)c(O)c1)C(O)=O
sodium-dodecyl-sulfate	[Na].CCCCCCCCCCCCOS(O)(=O)=O, [Na].CCCCCCCCCCCCOS(O)(=O)=O
sodium-glucoheptonate	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(O)=O
sodium-gluconate	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O, [Na].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O, [Na].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O
sodium-gualenate	CC(C)c1ccc(C)c2c(cc(C)c2c1)S(O)(=O)=O
sodium-monofluorophosphate	OP(O)(F)=O, OP(O)(F)=O, OP(O)(F)=O
sodium-nitrite	[O-][N+][O-], [O-][N+][O-]
sodium-nitroprusside	[O-][N+][Fe--](C#N)(C#N)(C#N)(C#N)C#N, [O-][N+][Fe--](C#N)(C#N)(C#N)(C#N)C#N, [O-][N+][Fe--](C#N)(C#N)(C#N)(C#N)C#N
sodium-orthovanadate	O[V](O)(O)=O, O[V](O)(O)=O
sodium-oxybate	OCCCC(O)=O
sodium-picosulfate	OS(=O)(=O)Oc1ccc(cc1)C(c1ccc(OS(O)(=O)=O)cc1)c1ccccn1
sodium-salicylate	OC(=O)c1ccccc1O, OC(=O)c1ccccc1O
sodium-stibogluconate	OCC(O)C1O[Sb]2(O)(O[Sb]34(O)OC(C(O)CO)C(O3)C(O4)C(O)=O)OC1C(O2)C(O)=O
sodium-tanshinone-ii-a-sulfonate	Cc1c2c(oc1S(O)(=O)=O)-c1ccc3c(CCCC3(C)C)c1C(=O)C2=O
sodium-tetradecyl-sulfate	CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O, CCCCCCCCCCCCCCOS(O)(=O)=O
sofalcone	CC(C)=CCOc1ccc(\C=C\C(=O)c2ccc(OCC=C(C)C)cc2OCC(O)=O)cc1
sofosbuvir	CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1
solamargine	CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CN1
solcitinib	CC1(C)CN(C1)C(=O)c1ccc(cc1)-c1cccc2nc(NC(=O)C3CC3)nn12
solifenacin-succinate	O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1, O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
solithromycin	CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(nn3)-c3cccc(N)c3)C(=O)O[C@]12C)OC
somantadine	CC(C)(N)CC12CC3CC(CC(C3)C1)C2
somatostatin	C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N
sonidegib	C[C@H]1CN(C[C@@H](C)O1)c1ccc(NC(=O)c2cccc(-c3ccc(OC(F)(F)F)cc3)c2C)cn1, C[C@H]1CN(C[C@@H](C)O1)c1ccc(NC(=O)c2cccc(-c3ccc(OC(F)(F)F)cc3)c2C)cn1
sophocarpine	O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34, O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34, O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34
sorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1, CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1
sorbic-acid	CC=CC=CC(O)=O
sorbinil	Fc1ccc2OCCC3(NC(=O)NC3=O)c2c1
sorbitan-monostearate	CCCCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@H](O)[C@H]1O
sorbitol	OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO, OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
sotagliflozin	CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@H]2O)cc1
sotalol	CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1, CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1, CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
sotrastaurin	CN1CCN(CC1)c1nc(C2=C(C(=O)NC2=O)c2c[nH]c3ccccc23)c2ccccc2n1
SP-100030	FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F
SP-141	COc1ccc2[nH]c3c(nccc3c2c1)-c1cccc2ccccc12
SP-420	COCCOCCOc1ccc(C2=N[C@](C)(CS2)C(O)=O)c(O)c1
spaglumic-acid	CC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O, CC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O
sparfloxacin	C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1, C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1, C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1
sparfosate	OC(=O)CC(NC(=O)CP(O)(O)=O)C(O)=O
sparteine-sulfate	C1CCN2C[C@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1
spautin-1	Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1
spectinomycin	CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O, CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O, CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O, CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O, CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O
spermidine	NCCCCNCCCN
spermine	NCCCNCCCCNCCCN
sphingosylphosphorylcholine	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(=O)OCC[N+](C)(C)C
spiperone	Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1, Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1
spiradoline	CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1
spiramycin	CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1OC1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C, CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1OC1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C, CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1OC1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C
spirobromin	BrCCC(=O)N1CC[N+]2(CC1)CC[N+]1(CCN(CC1)C(=O)CCBr)CC2
spironolactone	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12, CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12, CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12, CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12
spiroxatrine	O=C1NCN(c2ccccc2)C11CCN(CC2COc3ccccc3O2)CC1
spizofurone	CC(=O)c1ccc2OC3(CC3)C(=O)c2c1
splitomycin	O=C1CCc2c(O1)ccc1ccccc21
SPP-86	CC(C)n1nc(C#Cc2ccccc2)c2c(N)ncnc12
SPP301	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(nc1OC)-c1ccncc1
SQ-109	CC(C)=CCC\C(C)=C\CNCCNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2, CC(C)=CCC\C(C)=C\CNCCNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2
SQ-22536	Nc1ncnc2n(cnc12)C1CCCO1, Nc1ncnc2n(cnc12)C1CCCO1
SR-1078	OC(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)NC(=O)c1ccc(cc1)C(F)(F)F
SR-11302	CC(\C=C\C=C(\C=C\C1=C(C)CCCC1(C)C)c1ccc(C)cc1)=C/C(O)=O
SR-140333	CC(C)Oc1cccc(CC(=O)N2CCC[C@@](CC[N+]34CCC(CC3)(CC4)c3ccccc3)(C2)c2ccc(Cl)c(Cl)c2)c1
SR-1664	C[C@H](NC(=O)c1ccc2n(Cc3ccc(cc3)-c3ccccc3C(O)=O)c(C)c(C)c2c1)c1ccc(cc1)[N+]([O-])=O
SR-2211	OC(c1ccc(c(F)c1)-c1ccc(CN2CCN(Cc3ccncc3)CC2)cc1)(C(F)(F)F)C(F)(F)F
